,ID,bebidas,carnes,cereales,com_rapida,dulces,frutas,lacteos,leguminosas,miscelaneos,pescado,prod_maiz,sopas,verduras,Edad,Sexo,Entidad
2647,2501803805,2.0,8.0,0.25,0.0,0.5,1.0,2.25,2.5,0.25,2.0,2.0,5.0,0.0,11.0,1.0,25.0
2648,260007,3.25,6.25,1.75,3.0,8.5,5.0,1.75,1.5,0.0,0.0,0.0,1.0,3.0,8.0,1.0,26.0
2649,2600200403,2.75,6.0,2.5,2.5,9.7,6.5,2.0,2.5,0.0,1.0,4.0,4.0,4.0,9.0,2.0,26.0
2650,2600202104,3.0,3.5,5.25,4.0,3.0,1.0,5.5,1.5,1.0,2.0,3.0,1.0,3.0,6.0,2.0,26.0
2651,2600202204,1.75,6.25,3.5,5.5,8.5,4.0,2.75,2.5,0.5,0.0,0.0,1.0,4.75,7.0,1.0,26.0
2652,2600202506,5.75,7.5,2.5,1.5,8.0,3.5,3.0,0.25,2.5,0.0,1.0,2.0,1.25,9.0,1.0,26.0
2653,2600202804,1.75,1.0,1.5,0.0,6.0,3.25,3.75,0.0,1.0,1.0,0.5,2.0,2.0,5.0,1.0,26.0
2654,2600203206,1.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,3.5,5.0,2.0,26.0
2655,2600203502,3.0,4.0,1.0,4.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,6.0,8.0,1.0,26.0
2656,2600203704,4.0,1.0,1.25,1.0,7.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,8.0,1.0,26.0
2657,2600204104,1.83,5.0,5.0,3.0,2.5,0.0,3.0,1.25,1.0,0.0,0.0,3.0,0.0,6.0,1.0,26.0
2658,2600204403,6.5,6.5,6.83,1.0,8.0,2.0,2.75,1.37,0.0,0.0,3.0,5.0,4.0,11.0,2.0,26.0
2659,2600204404,3.0,4.0,4.0,1.0,4.1,5.67,3.0,1.67,0.0,4.0,6.0,2.0,12.75,6.0,1.0,26.0
2660,2601400303,1.67,3.13,1.25,3.0,8.1,0.5,3.0,1.5,0.5,0.0,1.0,2.0,2.0,5.0,2.0,26.0
2661,2602901604,2.0,5.0,4.25,3.0,10.0,6.2,7.0,0.0,0.5,1.6,1.0,4.0,6.25,8.0,2.0,26.0
2662,2603000403,4.0,5.0,3.5,1.0,1.0,2.0,3.0,0.0,0.5,0.0,0.0,1.0,2.0,11.0,1.0,26.0
2663,2603003304,9.0,6.0,6.0,5.5,9.0,4.0,8.0,1.0,2.0,0.0,3.0,9.0,3.0,,,
2664,2603006104,2.58,5.0,4.25,0.0,3.5,7.0,2.33,0.5,0.12,0.0,0.0,6.0,2.0,6.0,2.0,26.0
2665,2603008907,4.0,9.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,6.0,9.0,1.0,26.0
2666,2603012304,2.0,6.5,2.5,2.0,5.0,4.75,1.25,1.0,0.0,1.0,0.0,4.0,6.0,6.0,2.0,26.0
2667,2603012404,4.5,7.0,5.0,5.0,7.0,3.0,3.0,1.0,0.5,1.6,0.0,3.0,6.5,6.0,2.0,26.0
2668,2603014104,6.75,9.0,8.0,3.0,5.0,4.0,4.0,1.0,2.0,0.0,2.0,4.0,9.5,8.0,1.0,26.0
2669,2603015104,5.5,6.08,2.0,2.0,3.5,1.0,3.0,0.5,1.5,0.0,3.0,5.0,12.33,10.0,2.0,26.0
2670,2603015703,3.5,4.75,3.25,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.5,11.0,1.0,26.0
2671,2603015704,3.0,4.75,3.25,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.5,9.0,1.0,26.0
2672,2603300105,5.25,3.0,4.0,1.0,1.0,4.0,2.5,3.0,0.0,0.0,2.0,2.0,8.0,9.0,1.0,26.0
2673,2603301703,1.75,6.0,3.0,0.0,0.5,2.5,4.0,1.75,0.5,0.0,4.0,4.0,1.5,10.0,2.0,26.0
2674,2603301904,5.75,8.5,7.1,4.0,9.0,4.25,8.0,1.0,4.5,2.25,3.5,5.5,9.85,7.0,2.0,26.0
2675,2603303102,2.25,4.25,1.25,4.0,5.5,2.0,1.5,1.5,0.0,1.0,3.0,1.0,2.5,10.0,1.0,26.0
2676,2603303103,1.0,4.0,3.01,2.0,7.5,1.0,2.5,1.0,0.0,1.0,0.5,0.25,1.12,7.0,1.0,26.0
2677,2603303604,6.5,2.0,3.0,0.0,1.75,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,26.0
2678,2604300103,6.75,6.4,5.0,3.0,8.0,5.0,2.25,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,26.0
2679,2604303104,5.0,6.0,5.0,0.0,3.0,0.5,3.5,1.0,1.0,1.0,0.0,8.0,5.0,9.0,2.0,26.0
2680,2604304203,4.5,8.0,6.25,1.5,6.0,0.0,2.54,1.0,0.0,2.0,0.0,5.0,0.75,9.0,1.0,26.0
2681,2604304902,10.5,5.33,2.0,5.0,9.5,3.25,3.0,2.5,3.0,0.0,0.0,6.0,17.0,6.0,1.0,26.0
2682,2604800105,3.5,1.5,0.0,2.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,4.5,6.0,2.0,26.0
2683,2604801407,3.75,9.0,7.33,1.0,5.0,2.0,4.0,2.5,0.5,0.0,2.0,2.0,4.0,8.0,2.0,26.0
2684,2604802403,8.5,7.0,3.5,6.0,3.0,1.5,7.5,1.5,0.0,1.0,6.0,4.0,11.15,9.0,1.0,26.0
2685,2605500106,4.0,3.5,4.0,3.0,3.0,5.0,3.0,0.5,0.0,0.0,1.0,6.0,12.59,6.0,2.0,26.0
2686,2605500503,3.0,5.5,6.25,4.0,5.5,0.5,6.5,1.5,0.0,0.0,3.0,4.0,2.0,7.0,1.0,26.0
2687,2605501610,1.83,3.0,2.0,4.5,1.0,3.0,1.5,1.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,26.0
2688,2605502902,2.5,3.0,3.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0,1.5,3.0,2.0,6.0,2.0,26.0
2689,2605503204,6.33,2.5,0.8300000000000001,0.0,2.33,1.0,0.33,0.0,1.0,2.0,1.0,0.5,7.0,11.0,2.0,26.0
2690,2605503303,1.25,7.0,2.5,0.0,2.0,3.0,0.75,0.25,0.0,0.0,2.0,1.0,4.5,10.0,1.0,26.0
2691,2605503304,2.0,7.0,1.25,0.0,6.5,3.0,1.0,0.5,0.0,0.0,2.0,5.0,6.5,6.0,1.0,26.0
2692,2605504003,5.0,15.0,5.5,4.0,11.0,4.0,7.0,0.5,3.0,1.0,5.0,3.75,2.0,7.0,1.0,26.0
2693,2605504707,3.0,4.0,9.0,1.5,4.0,1.5,4.75,1.0,1.0,4.0,0.0,6.0,5.0,9.0,2.0,26.0
2694,2605504904,1.6600000000000001,4.5,4.49,1.0,8.83,4.0,3.67,0.0,0.0,1.0,1.33,4.0,6.0,6.0,1.0,26.0
2695,2605505004,3.0,2.5,0.0,3.5,3.0,2.0,4.0,0.5,0.0,0.0,0.0,2.0,0.0,6.0,1.0,26.0
2696,2700200104,1.0,5.0,4.5,0.0,5.0,3.0,1.0,0.0,4.0,2.0,2.0,4.0,1.0,9.0,1.0,27.0
2697,2700200304,7.66,5.0,5.25,2.0,6.5,0.0,2.5,1.0,2.5,1.0,8.0,3.0,6.0,9.0,1.0,27.0
2698,2700201204,7.25,1.5,2.5,1.0,2.5,1.0,3.5,0.0,0.0,2.0,1.0,0.5,0.0,5.0,2.0,27.0
2699,2700201806,14.17,5.0,3.5,3.0,6.5,6.5,5.5,2.0,0.0,0.0,12.0,6.0,4.5,8.0,2.0,27.0
2700,2700202704,8.5,6.5,1.25,0.0,1.0,1.0,0.0,8.5,0.0,0.0,2.0,1.0,0.0,8.0,1.0,27.0
2701,2700402308,2.0,3.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2702,2700501705,2.0,1.0,4.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,27.0
2703,2700502305,5.25,3.5,4.5,4.0,4.0,7.6,4.0,0.0,0.25,1.0,4.0,0.5,2.0,8.0,1.0,27.0
2704,2700503004,1.75,2.5,9.25,2.5,7.0,3.0,2.25,1.0,0.0,0.0,0.75,2.5,5.5,6.0,1.0,27.0
2705,2700503304,6.0,5.5,1.75,1.0,12.0,1.25,2.0,1.0,0.0,1.0,2.5,2.0,1.0,5.0,1.0,27.0
2706,2700503503,3.5,3.25,5.25,5.0,1.5,6.5,0.5,1.0,0.0,4.0,1.0,2.0,4.0,5.0,1.0,27.0
2707,2700700303,3.75,7.0,1.5,3.0,4.0,3.0,2.5,1.5,0.0,4.0,2.0,1.0,2.0,10.0,1.0,27.0
2708,2700700304,3.75,5.0,1.25,2.0,5.0,2.0,2.5,1.5,0.0,2.0,1.0,1.0,2.0,8.0,2.0,27.0
2709,2700700403,8.42,2.0,3.0,0.5,3.0,3.0,1.0,6.0,1.5,1.0,4.0,6.0,2.0,11.0,1.0,27.0
2710,2700700605,4.0,7.0,3.0,1.0,10.0,4.2,2.0,1.0,2.0,1.0,1.0,2.5,1.0,8.0,1.0,27.0
2711,2700701204,3.5,4.0,1.0,0.5,4.0,10.25,5.25,2.0,2.5,0.0,0.0,2.5,2.0,7.0,2.0,27.0
2712,2700702104,8.5,8.0,8.5,0.0,14.1,11.5,4.5,5.0,3.0,2.0,7.5,6.0,11.5,8.0,2.0,27.0
2713,2700702203,6.75,6.0,6.5,0.0,8.0,5.33,2.5,4.0,0.0,2.0,3.0,2.0,6.75,6.0,1.0,27.0
2714,2701200104,6.5,5.0,2.25,1.0,2.25,4.0,4.0,4.0,0.0,0.0,3.0,2.0,2.0,7.0,1.0,27.0
2715,2701200203,4.0,8.5,10.5,1.0,6.5,3.8600000000000003,5.48,6.5,0.0,0.0,5.5,7.09,4.0,8.0,2.0,27.0
2716,2701201406,4.5,6.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,5.0,3.0,6.0,2.0,27.0
2717,2701201603,1.0,4.0,2.5,1.0,2.0,4.0,0.75,2.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,27.0
2718,2701201604,1.0,4.0,2.5,1.0,3.0,4.0,0.75,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,27.0
2719,2701202502,3.75,8.0,5.5,0.0,7.0,8.0,3.25,5.0,0.0,4.0,2.0,6.0,5.25,10.0,1.0,27.0
2720,2701202503,1.5,3.0,1.0,3.0,0.0,2.0,4.5,0.0,0.0,0.0,4.0,1.0,0.0,6.0,1.0,27.0
2721,2701202704,7.0,8.0,3.0,1.0,2.5,6.0,2.0,3.0,0.5,0.0,4.0,12.0,8.5,,,
2722,2800300503,4.5,6.0,5.5,1.0,7.0,2.0,6.0,4.0,1.5,2.0,4.0,3.0,2.0,7.0,2.0,28.0
2723,2800301005,8.5,5.0,5.0,1.0,5.0,5.5,3.0,1.5,1.0,0.0,3.0,0.0,1.5,11.0,2.0,28.0
2724,2800302304,2.5,1.5,2.8,1.0,3.0,3.4,4.25,3.0,0.0,0.0,3.0,3.0,7.25,9.0,1.0,28.0
2725,2900300403,5.75,5.5,0.75,2.0,4.0,3.75,4.75,0.0,1.6,0.0,0.0,1.5,1.0,6.0,1.0,29.0
2726,2900301403,6.75,5.0,8.5,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,29.0
2727,2900303102,5.0,8.5,3.0,1.0,11.0,3.0,5.25,1.75,0.5,2.0,5.5,3.0,5.0,8.0,1.0,29.0
2728,2900503204,10.5,4.0,3.25,3.0,0.1,4.0,5.0,1.0,0.0,2.5,4.5,2.09,4.0,6.0,1.0,29.0
2729,2900601704,2.5,3.0,3.75,0.5,3.0,4.5,1.5,0.5,0.0,0.0,1.5,3.0,4.25,5.0,1.0,29.0
2730,2901000306,3.75,2.5,1.5,2.0,7.0,3.5,4.75,2.0,1.0,0.0,2.0,5.0,6.25,8.0,2.0,29.0
2731,2901002403,0.25,3.0,0.5,1.0,1.0,8.5,1.0,2.0,0.0,0.0,0.0,1.5,11.5,9.0,2.0,29.0
2732,2901300203,10.25,8.0,3.0,1.5,11.0,10.0,12.0,0.0,0.0,0.0,2.5,3.0,11.0,5.0,1.0,29.0
2733,2901300405,6.0,4.0,3.09,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,2.0,29.0
2734,2901300504,5.25,5.0,2.5,3.0,3.0,2.0,3.5,1.0,1.0,2.0,0.0,0.5,1.0,,,
2735,2901300905,4.75,7.0,7.5,1.0,7.0,3.0,6.0,1.0,1.0,0.0,0.0,3.67,5.83,5.0,2.0,29.0
2736,2901301202,4.5,6.0,1.75,0.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,29.0
2737,2901301603,5.0,7.0,2.0,2.0,7.0,4.0,1.0,3.0,0.0,0.0,3.0,3.0,11.0,7.0,1.0,29.0
2738,2901301703,6.0,4.0,3.08,1.0,5.0,5.0,1.0,0.33,0.0,0.0,1.0,4.0,1.5,9.0,1.0,29.0
2739,2901302104,3.08,11.0,2.83,1.0,2.0,4.0,4.15,0.0,0.0,2.0,0.0,2.0,7.5,6.0,2.0,29.0
2740,2901302503,4.5,15.0,7.0,1.0,6.0,10.33,3.0,5.0,0.0,2.0,6.0,10.0,22.0,10.0,2.0,29.0
2741,2901302504,4.0,14.0,6.0,1.0,5.5,11.0,4.0,3.0,0.0,1.0,7.0,8.0,20.0,6.0,2.0,29.0
2742,2901302903,1.5,6.0,2.5,0.0,2.0,3.0,5.0,1.25,0.0,0.0,0.0,1.25,2.5,5.0,1.0,29.0
2743,2901400903,5.5,5.5,4.5,1.0,6.0,3.0,4.33,0.66,1.0,0.0,4.0,2.0,0.0,9.0,2.0,29.0
2744,2901401105,3.25,4.0,2.5,1.0,11.0,5.25,3.5,1.0,0.0,0.0,0.0,1.25,7.75,7.0,1.0,29.0
2745,2901401204,6.25,2.0,9.5,1.0,3.0,3.5,4.0,1.0,1.0,0.0,2.5,1.25,10.25,6.0,2.0,29.0
2746,2901401903,3.08,3.0,3.0,1.0,4.6,4.83,5.0,0.33,0.0,0.0,4.0,3.25,10.66,6.0,2.0,29.0
2747,2901402004,1.5,3.75,8.25,1.0,4.0,5.75,3.5,1.5,0.0,0.0,2.0,3.0,6.75,5.0,1.0,29.0
2748,2901402204,6.33,4.0,3.83,0.5,3.5,5.25,6.66,0.33,1.5,0.0,7.0,1.6600000000000001,5.25,6.0,2.0,29.0
2749,2901402907,1.5,5.25,2.66,0.0,5.0,3.0,8.86,0.66,0.0,0.0,2.0,0.75,2.0,9.0,2.0,29.0
2750,2901403506,5.5,7.0,4.5,1.0,6.0,4.0,3.09,0.0,0.5,0.0,3.0,1.0,4.0,9.0,2.0,29.0
2751,2901403604,7.25,3.0,14.75,1.0,9.25,4.0,2.5,1.0,1.0,2.0,6.0,7.0,5.0,5.0,1.0,29.0
2752,2901800604,1.5,12.0,1.0,0.0,2.5,12.5,5.53,0.75,2.0,2.0,0.0,1.5,13.0,6.0,2.0,29.0
2753,2901801204,3.0,8.0,3.0,0.0,0.0,7.0,1.5,0.0,0.0,2.0,3.0,1.0,10.0,9.0,2.0,29.0
2754,2901801703,4.25,3.0,2.25,1.0,4.0,2.25,2.0,1.5,0.5,0.0,0.0,4.0,2.75,6.0,2.0,29.0
2755,2901802704,4.25,8.0,5.25,0.0,16.0,17.0,2.75,0.0,0.0,0.0,1.0,2.0,4.25,10.0,1.0,29.0
2756,2901803005,1.75,8.0,4.0,3.0,14.25,5.0,1.75,0.5,1.0,3.0,1.5,3.0,4.75,,,
2757,2902300103,4.0,4.0,0.0,0.0,2.0,2.0,1.5,1.0,0.0,0.0,5.0,1.6,3.0,8.0,1.0,29.0
2758,2902301204,3.5,2.0,1.5,1.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,3.5,8.0,2.0,29.0
2759,2902301304,6.25,7.0,9.5,1.0,13.0,4.5,5.5,0.5,4.0,2.0,1.0,3.75,15.5,5.0,2.0,29.0
2760,2902301603,4.75,8.0,6.13,2.25,15.25,9.0,2.75,0.5,0.0,0.0,3.0,4.0,8.75,5.0,2.0,29.0
2761,2902501205,1.25,6.0,2.33,0.0,3.0,5.0,2.5,0.5,1.0,0.0,0.0,0.0,3.5,9.0,1.0,29.0
2762,2902501503,7.0,5.0,2.0,1.0,12.0,5.0,6.0,2.0,3.0,1.0,2.0,2.0,13.0,8.0,2.0,29.0
2763,2902501606,3.25,6.0,1.5,1.0,3.1,1.0,4.5,3.0,1.0,0.0,1.0,2.0,8.0,11.0,2.0,29.0
2764,2902501805,3.0,3.0,2.5,1.0,4.5,5.0,4.0,1.0,0.0,0.0,1.0,1.0,6.5,9.0,1.0,29.0
2765,2902502602,4.5,6.5,7.0,1.0,2.0,7.75,4.75,0.75,1.0,0.0,1.0,4.0,9.0,8.0,2.0,29.0
2766,2902801704,3.0,4.5,3.0,1.0,4.0,6.5,1.33,1.0,0.25,0.0,0.0,2.0,3.5,7.0,2.0,29.0
2767,2902802804,5.5,3.0,4.0,1.0,2.0,3.0,3.0,0.5,0.0,0.0,4.0,2.0,4.0,7.0,2.0,29.0
2768,2903100104,6.38,5.0,0.75,0.5,4.0,6.75,4.0,0.5,0.0,0.0,0.0,1.34,12.33,5.0,2.0,29.0
2769,2903100404,14.0,10.0,4.0,1.0,8.0,5.5,9.0,1.5,5.0,0.0,2.0,2.0,5.5,6.0,1.0,29.0
2770,2903101005,1.75,3.75,0.66,2.0,5.5,6.0,1.0,0.0,0.0,0.0,1.0,0.0,10.75,5.0,2.0,29.0
2771,2903101603,4.0,5.0,3.0,0.0,2.25,3.0,3.0,0.5,2.0,0.0,0.0,2.0,2.0,11.0,2.0,29.0
2772,2903101803,9.0,2.0,1.0,1.0,0.0,1.5,2.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,29.0
2773,2903101804,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,29.0
2774,2903102103,8.0,18.0,3.75,0.0,2.5,0.0,7.0,1.0,0.0,1.0,2.0,6.0,14.5,10.0,2.0,29.0
2775,2903200204,2.3,8.0,3.0,1.0,7.5,7.5,2.0,1.5,1.0,2.0,1.0,2.5,15.75,6.0,2.0,29.0
2776,2903201403,5.1,7.0,6.25,0.5,5.5,5.5,2.5,4.6,2.0,0.5,0.0,5.0,10.0,6.0,1.0,29.0
2777,2903300306,2.2,4.5,4.0,3.0,1.0,5.3,3.5,1.0,1.0,0.0,1.0,3.0,3.0,7.0,2.0,29.0
2778,2903301006,4.0,2.0,1.0,1.0,5.7,3.5,1.0,0.0,1.0,0.0,2.5,4.0,4.0,8.0,1.0,29.0
2779,2903301304,3.0,5.25,8.0,2.0,8.0,5.0,3.0,1.5,6.0,1.0,0.0,4.0,20.25,8.0,1.0,29.0
2780,2903501607,9.0,5.5,2.0,0.0,0.0,3.83,0.88,1.0,0.0,0.0,2.75,1.0,3.0,10.0,2.0,29.0
2781,2904301805,5.25,5.0,3.55,2.0,22.5,2.0,2.75,1.0,4.0,1.0,3.75,3.0,2.5,6.0,1.0,29.0
2782,2904800106,6.0,1.0,7.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,9.0,1.0,29.0
2783,2904800404,8.0,4.0,3.66,0.0,2.0,2.0,1.0,2.0,0.0,0.0,6.0,1.0,2.25,6.0,1.0,29.0
2784,2904802604,9.0,14.0,5.0,0.5,9.0,16.0,1.0,5.0,7.0,2.0,2.0,5.0,15.0,7.0,1.0,29.0
2785,2904802703,7.75,6.0,3.0,2.0,8.5,9.0,2.0,0.0,0.0,0.0,10.0,2.0,4.0,8.0,1.0,29.0
2786,2905801806,6.75,1.0,1.0,1.0,3.0,1.0,0.0,0.25,0.0,0.0,0.0,2.0,2.0,,,
2787,2905802704,3.5,10.0,2.75,1.0,7.5,5.0,5.0,8.0,0.0,0.0,2.0,7.0,3.0,5.0,2.0,29.0
2788,3016700203,2.0,5.0,0.75,1.0,4.7,5.5,2.0,0.5,3.0,0.0,2.5,1.0,3.5,5.0,2.0,30.0
2789,3016700803,5.0,5.0,1.5,2.0,2.5,4.0,3.5,3.0,1.0,0.0,2.0,1.0,5.5,7.0,2.0,30.0
2790,3016701804,3.5,3.0,1.7999999999999998,0.0,3.5,8.0,1.0,0.5,0.0,0.0,2.0,2.5,1.0,8.0,1.0,30.0
2791,3101700404,5.0,13.5,4.0,0.0,2.0,2.5,3.0,1.0,3.0,0.0,0.0,3.0,4.0,9.0,1.0,31.0
2792,3101700505,7.17,3.5,3.0,2.0,3.5,3.0,5.0,1.0,3.0,0.0,3.0,0.0,1.0,8.0,2.0,31.0
2793,3101700704,5.08,6.0,5.75,0.0,2.5,2.0,0.0,2.0,4.0,0.0,3.0,4.0,4.0,10.0,2.0,31.0
2794,3101700803,6.67,4.5,0.5,2.0,5.0,9.0,2.5,2.0,2.5,1.0,0.0,1.0,8.0,9.0,2.0,31.0
2795,3101701006,3.0,2.5,3.0,1.0,0.0,7.33,4.75,0.5,1.0,0.0,3.5,0.5,2.5,5.0,1.0,31.0
2796,3101701404,1.0,5.0,0.0,2.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,31.0
2797,3105000203,6.0,5.0,2.0,3.5,7.0,2.0,2.5,1.0,0.0,0.0,1.0,2.0,10.0,9.0,1.0,31.0
2798,3105005505,7.0,9.0,1.5,2.0,7.5,5.5,2.0,4.0,0.5,0.5,2.0,0.0,7.0,5.0,1.0,31.0
2799,3202402803,5.0,2.0,3.0,1.5,1.1,6.75,1.5,0.8300000000000001,0.0,0.0,2.0,3.25,7.0,7.0,2.0,32.0
2800,0100100308,5.5,4.0,3.5,1.0,4.33,4.5,1.0,0.5,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0
2801,0100102004,1.0,0.0,0.75,0.0,0.5,1.75,1.0,0.0,0.0,0.25,0.0,1.5,1.75,1.0,2.0,1.0
2802,0200402303,4.75,3.5,0.75,2.0,3.5,3.0,0.66,1.0,0.0,2.0,0.0,1.25,3.5,4.0,2.0,2.0
2803,0300302504,2.5,6.0,1.67,0.5,3.25,10.0,1.12,0.0,0.25,2.0,1.75,1.5,13.5,2.0,2.0,3.0
2804,0400300206,2.5,1.75,5.0,0.5,3.25,3.0,2.0,0.75,0.0,0.5,0.25,1.0,8.0,2.0,2.0,4.0
2805,0400302203,5.5,9.0,1.75,3.0,3.1,8.0,2.0,2.25,0.0,2.0,6.0,1.5,0.0,4.0,1.0,4.0
2806,0400302403,1.0,3.5,3.5,1.0,3.3,4.0,1.5,0.0,0.0,2.0,1.5,4.0,1.25,3.0,2.0,4.0
2807,0400302404,2.5,2.75,2.75,0.5,2.75,4.0,1.5,0.0,0.0,2.0,1.0,1.0,0.75,1.0,2.0,4.0
2808,0500200504,2.0,4.0,6.5,2.0,0.25,7.0,1.5,1.0,1.0,1.0,1.0,3.0,11.5,4.0,1.0,5.0
2809,0500200505,3.5,5.0,9.0,2.0,1.0,8.0,2.0,1.5,0.0,1.0,1.0,0.5,12.5,3.0,1.0,5.0
2810,0500201104,6.5,6.0,4.5,1.0,10.0,5.0,6.0,1.0,1.0,1.0,0.0,3.0,3.5,4.0,2.0,5.0
2811,0500201105,7.5,7.0,7.5,1.0,12.0,7.0,7.0,1.0,1.0,2.0,0.0,3.5,4.0,2.0,1.0,5.0
2812,0500202404,2.5,3.5,4.75,0.0,6.0,3.0,5.5,0.0,0.75,1.0,1.0,3.0,4.5,3.0,2.0,5.0
2813,0503502405,0.25,3.5,1.25,0.5,2.0,3.0,1.0,0.25,0.0,1.0,1.0,2.0,2.25,1.0,2.0,5.0
2814,0503504004,0.75,3.0,2.0,1.0,6.5,3.98,4.0,1.0,0.0,2.0,4.0,1.0,4.0,2.0,1.0,5.0
2815,0503504304,2.0,3.5,4.75,0.0,6.73,4.0,4.0,1.0,3.0,3.0,2.0,3.0,7.5,2.0,1.0,5.0
2816,0503505303,4.3,3.5,5.0,1.5,15.0,16.0,2.0,4.0,0.0,0.0,0.0,9.0,10.09,3.0,1.0,5.0
2817,0503505304,3.33,4.5,5.0,0.25,15.0,12.0,2.0,2.0,2.0,0.0,0.0,3.0,13.0,2.0,2.0,5.0
2818,0601000803,3.5,2.0,1.5,0.0,4.3,5.89,1.0,0.0,1.0,2.0,0.0,7.0,7.17,4.0,1.0,6.0
2819,0601000804,3.0,3.0,1.5,0.0,13.3,7.890000000000001,1.5,0.5,1.0,2.0,1.0,3.0,7.5,4.0,2.0,6.0
2820,0601001405,5.0,4.0,4.67,1.0,8.0,4.5,5.5,0.0,4.0,1.0,2.0,10.0,4.0,4.0,1.0,6.0
2821,0704000606,6.5,7.25,3.25,0.0,3.5,0.25,3.0,1.0,0.0,0.25,0.0,1.0,0.0,2.0,1.0,7.0
2822,0704001903,3.5,0.5,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.5,3.0,2.0,7.0
2823,0704001904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0
2824,0704002606,2.5,0.0,2.5,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0
2825,0704002903,1.5,4.0,2.5,0.0,8.0,13.0,1.0,1.0,0.0,3.0,1.0,2.0,6.5,4.0,1.0,7.0
2826,0704002904,2.0,4.0,1.5,0.0,8.0,9.0,1.0,1.0,0.0,3.0,1.0,2.0,7.5,2.0,1.0,7.0
2827,0801906603,4.0,1.0,2.33,0.5,7.0,1.33,2.5,0.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,8.0
2828,0802100106,3.0,5.0,3.5,2.0,5.0,4.0,3.75,2.0,0.0,1.0,6.5,4.0,12.0,4.0,1.0,8.0
2829,0802100107,1.5,3.0,3.5,1.0,4.5,4.5,3.0,0.5,0.0,0.0,3.0,1.0,3.0,2.0,1.0,8.0
2830,0802103004,3.0,3.5,2.5,1.0,6.0,6.0,5.0,0.0,2.0,0.0,2.0,3.0,7.5,3.0,2.0,8.0
2831,0802103005,1.0,5.5,1.0,2.0,1.0,5.0,7.0,2.0,0.0,2.0,1.0,1.0,11.5,2.0,1.0,8.0
2832,0802301405,1.0,2.0,4.0,1.0,2.0,4.0,3.0,3.0,0.0,1.0,4.0,1.5,4.0,3.0,2.0,8.0
2833,0803101402,0.0,4.0,1.0,0.5,1.0,3.5,3.0,1.0,5.0,2.0,0.0,0.0,4.5,2.0,2.0,8.0
2834,0803101505,5.0,5.25,1.5,3.5,3.0,4.5,2.25,1.0,0.0,1.0,2.0,2.5,2.0,3.0,2.0,8.0
2835,0803700305,2.0,2.0,6.0,0.0,1.5,3.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,8.0
2836,0803701704,3.0,4.16,3.0,3.0,7.15,6.5,8.0,0.5,3.0,1.0,0.66,2.0,8.5,3.0,2.0,8.0
2837,0803703605,6.0,2.25,3.5,3.0,8.0,8.0,2.66,2.0,1.25,1.0,2.0,6.0,0.5,4.0,2.0,8.0
2838,0803703606,2.0,3.0,2.5,1.5,6.5,5.0,2.25,1.5,0.5,1.0,0.0,2.5,1.0,2.0,1.0,8.0
2839,0803705404,1.4,7.0,4.5,0.0,7.2,3.83,3.75,0.75,3.0,1.0,2.5,3.75,6.13,2.0,1.0,8.0
